No,Date,GAZP
31,2020-02-14,205.11642456054688
32,2020-02-17,206.21920776367188
33,2020-02-18,203.3519744873047
34,2020-02-19,204.5870819091797
35,2020-02-20,206.96908569335938
36,2020-02-21,204.67530822753906
37,2020-02-25,198.2174530029297
38,2020-02-26,198.28802490234375
39,2020-02-27,191.8831024169922
40,2020-02-28,178.78211975097656
